Position,Energy,Frequency
382.75,-14,-18
383.0,-15,-17
383.25,-14,-18
383.5,-13,-17
383.75,-14,-18
384.5,-15,-17
385.0,-14,-18
385.5,-15,-18
385.75,-14,-18
386.5,-15,-17
387.5,-16,-18
388.0,-17,-17
388.25,-16,-18
388.5,-15,-19
388.75,-16,-18
389.0,-17,-18
389.25,-18,-17
389.5,-17,-18
389.75,-18,-17
390.25,-19,-18
390.5,-18,-17
390.75,-19,-16
391.25,-18,-17
391.5,-17,-16
391.75,-18,-17
392.5,-19,-16
393.0,-18,-17
393.5,-17,-18
393.75,-18,-17
394.5,-17,-18
395.5,-18,-17
396.25,-17,-18
396.5,-18,-17
396.75,-19,-18
397.0,-18,-17
397.5,-17,-18
397.75,-18,-18
398.25,-17,-19
398.5,-16,-20
398.75,-17,-19
399.0,-18,-18
399.25,-17,-19
399.5,-16,-18
399.75,-17,-19
400.5,-18,-18
401.0,-17,-19
401.5,-18,-20
402.5,-19,-20
403.5,-18,-20
404.0,-19,-19
404.25,-18,-20
404.5,-19,-19
404.75,-20,-20
405.0,-21,-19
405.25,-20,-20
405.5,-19,-19
405.75,-20,-20
406.0,-19,-19
406.25,-20,-20
406.5,-19,-21
407.25,-20,-20
407.5,-19,-21
407.75,-20,-20
408.5,-19,-21
409.5,-20,-20
410.5,-19,-19
411.25,-18,-18
412.0,-19,-19
412.25,-18,-18
412.5,-19,-17
412.75,-20,-18
413.0,-19,-17
413.25,-20,-18
413.5,-19,-17
413.75,-20,-18
414.25,-21,-19
414.5,-20,-18
414.75,-21,-19
415.25,-20,-20
415.5,-19,-20
415.75,-20,-19
416.5,-21,-20
417.5,-20,-20
417.75,-19,-20
418.0,-20,-19
418.25,-19,-20
418.5,-20,-21
418.75,-21,-20
419.0,-20,-21
419.75,-21,-21
420.0,-22,-22
420.25,-21,-21
420.5,-22,-22
420.75,-23,-21
421.0,-24,-22
421.25,-25,-21
421.5,-24,-22
421.75,-25,-21
422.25,-26,-22
422.5,-25,-23
423.0,-26,-22
423.25,-25,-23
423.5,-24,-22
423.75,-25,-23
424.0,-24,-22
424.25,-23,-23
424.5,-24,-22
425.0,-23,-23
425.25,-22,-24
425.5,-23,-25
425.75,-24,-24
426.0,-23,-23
426.25,-24,-24
426.5,-23,-23
427.5,-24,-24
428.0,-23,-25
428.25,-22,-24
428.5,-21,-25
428.75,-22,-24
429.0,-23,-25
429.5,-22,-24
429.75,-21,-25
430.0,-22,-26
430.25,-23,-25
430.5,-22,-26
431.0,-23,-25
431.25,-22,-26
431.5,-23,-27
431.75,-22,-28
432.0,-23,-27
432.25,-24,-26
432.5,-23,-27
432.75,-22,-28
433.0,-21,-27
433.25,-22,-28
433.5,-21,-27
433.75,-22,-28
434.0,-21,-27
434.25,-22,-28
434.5,-23,-29
434.75,-24,-30
435.0,-25,-29
435.25,-24,-30
435.5,-25,-31
435.75,-26,-30
437.5,-27,-31
438.25,-26,-30
438.5,-25,-31
438.75,-26,-30
440.0,-25,-29
440.25,-24,-30
440.5,-25,-31
440.75,-26,-30
441.0,-25,-29
441.25,-26,-30
441.5,-25,-29
441.75,-24,-30
442.0,-25,-29
442.25,-24,-28
442.5,-25,-29
442.75,-24,-28
443.0,-25,-27
443.25,-24,-28
443.5,-23,-27
443.75,-24,-28
444.0,-23,-27
444.25,-24,-26
444.5,-25,-27
444.75,-24,-26
445.0,-25,-27
445.25,-26,-28
445.5,-27,-27
445.75,-26,-26
446.0,-25,-27
446.25,-26,-28
446.5,-25,-29
446.75,-24,-28
447.0,-25,-29
447.25,-24,-28
447.5,-25,-27
447.75,-26,-26
448.25,-27,-25
449.0,-28,-26
449.75,-27,-25
450.0,-28,-26
450.75,-27,-25
451.25,-26,-26
452.25,-27,-27
452.5,-26,-26
453.0,-27,-27
453.5,-26,-28
453.75,-27,-29
454.0,-28,-28
454.25,-27,-28
455.25,-28,-27
456.0,-27,-26
456.25,-26,-27
456.5,-27,-28
456.75,-28,-27
457.0,-27,-28
457.25,-28,-29
457.5,-29,-28
457.75,-28,-29
458.0,-29,-28
458.25,-28,-29
458.5,-29,-28
458.75,-28,-29
459.0,-29,-28
459.25,-28,-29
459.5,-27,-28
459.75,-28,-29
460.0,-27,-28
460.25,-28,-27
460.5,-29,-28
460.75,-28,-27
461.0,-29,-26
461.25,-30,-27
461.5,-29,-28
461.75,-28,-27
462.0,-29,-26
462.25,-30,-27
462.5,-31,-26
462.75,-30,-27
463.0,-31,-28
463.25,-30,-27
463.5,-31,-28
463.75,-32,-27
464.0,-33,-26
464.25,-32,-26
464.5,-33,-25
464.75,-32,-26
465.0,-33,-25
465.25,-32,-26
