Position,Energy,Frequency
385.25,56,19
385.5,57,19
385.75,58,19
386.0,57,20
386.25,56,19
386.75,57,20
387.0,56,21
387.5,57,21
387.75,56,21
388.0,57,21
388.25,56,21
388.5,57,20
388.75,56,20
389.0,55,21
389.25,54,21
389.5,55,20
389.75,56,20
390.0,55,21
390.25,54,20
390.5,55,20
390.75,56,20
391.0,55,21
391.25,54,21
391.5,55,20
391.75,56,20
392.0,55,21
392.25,54,21
392.5,55,20
392.75,56,20
393.0,55,21
393.25,56,21
393.5,57,20
393.75,58,20
394.0,57,21
394.25,56,20
394.5,57,20
395.0,56,21
395.25,55,20
396.0,56,21
396.25,55,21
396.5,56,21
396.75,55,21
397.0,54,21
397.25,55,21
397.5,56,21
397.75,57,21
398.0,56,21
398.25,57,21
398.5,58,21
398.75,59,21
399.0,58,21
399.25,57,21
399.5,58,21
399.75,59,21
400.0,58,21
400.25,57,21
400.5,58,21
400.75,57,21
401.0,56,21
401.25,57,21
401.5,58,21
401.75,59,21
402.0,58,21
402.25,57,21
402.5,58,21
402.75,57,21
403.0,56,21
403.25,55,20
403.5,56,21
403.75,55,21
404.0,56,21
404.25,57,20
404.5,58,20
404.75,59,20
405.0,58,21
405.25,57,20
405.5,58,20
405.75,59,20
406.0,58,21
406.25,57,20
406.5,58,20
406.75,57,20
407.0,56,21
407.25,57,20
407.5,58,20
407.75,59,20
408.0,58,21
408.25,57,20
408.5,58,20
408.75,57,20
409.0,56,21
409.25,57,20
409.5,58,20
409.75,57,21
410.0,58,21
410.25,57,21
410.5,58,21
410.75,59,21
411.0,58,21
411.25,59,20
411.5,60,20
411.75,61,20
412.0,60,21
412.25,59,20
412.5,58,21
412.75,59,20
413.0,58,21
413.25,59,20
413.5,60,20
413.75,61,20
414.0,60,21
414.25,59,20
414.5,60,20
414.75,61,20
415.0,60,21
415.25,61,20
415.5,62,20
415.75,63,20
416.0,62,21
416.25,61,20
416.75,62,21
417.0,61,22
417.25,60,21
417.5,61,22
417.75,60,22
418.0,61,22
418.25,60,21
418.75,61,22
419.0,62,22
419.25,61,21
419.5,60,22
419.75,61,21
420.0,60,22
420.25,59,21
420.5,60,22
420.75,61,22
421.0,60,22
421.25,61,21
421.5,62,22
421.75,63,22
422.0,62,22
422.25,61,22
422.5,62,22
422.75,61,22
423.0,60,22
423.25,59,21
423.5,60,22
423.75,61,22
424.0,60,22
424.25,59,22
424.5,60,21
424.75,59,22
425.0,58,21
425.25,59,22
425.5,60,23
425.75,61,22
426.0,60,23
426.25,61,23
426.5,62,23
426.75,61,23
427.0,60,23
427.25,61,23
427.75,62,23
428.0,61,23
428.25,62,22
428.5,61,22
428.75,60,22
429.5,59,23
429.75,60,22
430.0,59,22
430.25,58,22
431.0,57,23
431.25,58,22
431.5,57,22
431.75,56,22
432.5,55,23
432.75,56,22
433.0,57,22
433.25,56,22
434.0,55,23
434.25,54,23
434.5,55,22
434.75,54,23
435.0,53,23
435.5,54,22
435.75,53,22
436.0,54,23
436.25,55,23
436.5,54,23
436.75,55,23
437.0,54,23
437.25,55,23
437.5,54,23
437.75,55,23
438.0,54,23
438.25,55,23
438.5,54,23
438.75,55,23
439.0,56,23
439.25,57,23
439.5,56,23
439.75,57,22
440.0,56,23
440.25,57,22
440.5,56,22
440.75,57,23
441.0,58,22
441.25,57,22
441.5,58,23
441.75,59,22
442.0,58,22
442.25,59,23
442.5,58,23
442.75,59,22
443.0,60,23
443.25,61,22
443.5,60,23
443.75,61,23
444.0,60,23
444.25,61,22
444.5,60,22
444.75,61,23
445.0,62,22
445.25,61,22
445.5,60,23
445.75,61,22
446.0,60,22
446.25,61,23
446.5,60,23
446.75,61,22
447.0,60,23
447.25,61,22
447.5,60,23
447.75,59,23
448.0,60,23
448.25,61,22
448.5,60,22
448.75,61,23
449.0,62,22
449.25,61,22
449.5,62,23
449.75,63,22
450.0,62,22
450.25,63,23
450.5,64,23
450.75,65,22
451.0,64,23
451.25,65,22
451.5,64,23
451.75,63,23
452.0,64,23
452.25,65,22
452.5,64,22
452.75,63,23
453.0,64,22
453.25,63,22
453.5,64,23
453.75,65,22
454.0,64,22
454.25,65,23
454.5,64,23
454.75,65,22
455.0,66,23
455.25,67,22
455.5,66,23
455.75,65,23
456.0,64,23
456.25,65,22
456.5,64,22
456.75,65,23
457.0,66,22
457.25,65,22
457.5,66,23
457.75,67,22
458.0,66,22
458.25,67,23
458.5,66,23
458.75,67,22
459.0,66,23
459.25,67,22
459.5,66,23
459.75,65,23
460.0,64,23
460.25,65,22
460.5,64,22
460.75,65,23
461.0,66,22
461.25,65,22
461.5,66,23
461.75,67,22
462.0,66,22
462.25,67,23
462.5,66,23
462.75,67,22
463.0,66,23
463.25,67,22
463.5,66,23
463.75,65,23
464.0,64,23
464.25,65,22
464.5,64,22
464.75,65,23
465.0,66,22
